,user_id,items_count,steam_id,playtime_forever,id
604,DeepCrysis,78,76561198080333939,28727,4000
605,76561198030329440,162,76561198030329440,19,3910
606,DeerHunter666,12,76561198054742584,183,24740
607,215251,35,76561198057802554,693,4000
608,76561198152193053,34,76561198152193053,102271,4000
609,shay181,360,76561198060392523,3014,4000
610,76561197994831363,220,76561197994831363,0,220
611,Delph,540,76561198009433842,0,1200
612,76561198046378610,0,76561198046378610,0,0
613,deltalink21,265,76561198067679439,1,220
614,NZObiwan,206,76561198041842292,102,4000
615,76561198071716213,127,76561198071716213,1625,70
616,76561198065988138,0,76561198065988138,0,0
617,76561198047363411,115,76561198047363411,30,30
618,76561198046816537,138,76561198046816537,0,240
619,GirBobjack,168,76561198056288902,332,3830
620,depozet,54,76561197974192659,139,220
621,XxXGameSta101XxX,203,76561198047006605,339,220
622,Derkness,49,76561198073499629,1385,70
623,76561198116133680,6,76561198116133680,100915,4000
624,DerpyAura,211,76561198120588565,0,320
625,someguyinsteem,18,76561198090739116,7391,4000
626,DERPYEGG,145,76561198081125754,13,220
627,DerpyDoesntGiveAShit,94,76561198053266979,202,240
628,destruktikus,315,76561197982911077,212,3320
629,Des_Mondo,151,76561198098518938,2,1670
630,76561198066881691,303,76561198066881691,101,3830
631,76561198042146054,275,76561198042146054,2,300
632,Device600,65,76561198088886078,71,70
633,76561197971532272,0,76561197971532272,0,0
634,76561198061601793,15,76561198061601793,4028,10
635,diamondexcavater,0,76561198095084354,0,0
636,ohcd02323oidsf54sad8asdf89g8,0,76561198060167358,0,0
637,76561198070069790,69,76561198070069790,0,240
638,76561198056634976,30,76561198056634976,6288,4000
639,sir_afrodite,380,76561197962736283,16,10
640,76561198078738809,8,76561198078738809,321,105600
641,76561198071578365,87,76561198071578365,1026,240
642,76561198040096326,0,76561198040096326,0,0
643,Dingo055,108,76561198059139371,0,1900
644,76561198127302850,94,76561198127302850,194,240
645,76561198072486822,96,76561198072486822,503,240
646,76561198099102298,14,76561198099102298,645,4000
647,76561197986594271,343,76561197986594271,26189,240
648,76561198077992470,25,76561198077992470,5478,105600
649,76561198059166102,133,76561198059166102,298,220
650,76561198038374904,217,76561198038374904,1175,240
651,76561198023646825,82,76561198023646825,305,240
652,76561198058711482,76,76561198058711482,1,240
653,76561198072373072,39,76561198072373072,1040,4000
654,dimitriirfan,86,76561198071413959,2325,4000
655,Dobble,0,76561198033857010,0,0
656,76561198106067504,76,76561198106067504,2,240
657,doctorpotatoes,212,76561198051826169,1083,220
658,76561197994380497,76,76561197994380497,120,8080
659,Joaothekiller,35,76561198091214337,17019,4000
660,76561198076129408,77,76561198076129408,12364,4000
661,AndyPandy44,151,76561198028561727,24566,240
662,76561198081443272,181,76561198081443272,1652,4000
663,76561198120646995,63,76561198120646995,1541,17390
664,AwesomeDoormat,515,76561198009461910,432,220
665,76561197990557433,0,76561197990557433,0,0
666,diglekango,99,76561198023717642,135,300
667,teemolololol,75,76561198090697410,605,220
668,76561197995098683,102,76561197995098683,745,300
669,DropBear99,56,76561198078378677,6795,4000
670,banjoabbyshelly,0,76561198063166450,0,0
671,GhandiSikh,189,76561198056199427,850,240
672,swscorpian,248,76561198057146794,739,50
673,thecosplayermotherfucker,15,76561198087647670,42398,4000
674,76561197997884293,55,76561197997884293,1225,4000
675,whatcanisayimjusttoogood,67,76561198065051152,507,400
676,76561198009819704,122,76561198009819704,77,240
677,Cab117,68,76561198046430456,29,220
678,thedragon347,111,76561198063353566,36343,4000
679,76561198073725626,51,76561198073725626,1440,240
680,76561198101398885,0,76561198101398885,0,0
681,dragonxx5,32,76561198081305375,640,220
682,76561198043781609,40,76561198043781609,52,12120
683,76561198045774424,109,76561198045774424,51,240
684,76561197991766223,51,76561197991766223,685,4000
685,76561197977615598,66,76561197977615598,1331,220
686,76561198095731041,0,76561198095731041,0,0
687,76561198024886663,48,76561198024886663,653,34600
688,76561198060941371,2,76561198060941371,0,205790
689,foxeia,24,76561198060859171,25,24240
690,DrMolo,131,76561198096334226,3,10
691,76561198097534775,0,76561198097534775,0,0
692,76561198028061147,131,76561198028061147,543,220
693,76561198061987145,46,76561198061987145,604,4000
694,lonat,86,76561198029668238,29350,240
695,biggertonfaggot,218,76561198067792336,846,220
696,vitoprofile,0,76561198042258974,0,0
697,76561198094102814,21,76561198094102814,348,240
698,Axe603,104,76561198066845523,1142,300
699,76561198057119793,0,76561198057119793,0,0
700,76561198070983798,41,76561198070983798,3556,240
701,Congo-Jack,27,76561198080851169,0,205790
702,76561198006977846,29,76561198006977846,234,220
703,Dweg,12,76561198085971155,238,240
704,76561198010375422,133,76561198010375422,3704,240
705,76561198083892512,31,76561198083892512,35,10
706,Dysloyal,29,76561198088819212,6951,4000
707,76561198101296113,140,76561198101296113,6699,4000
708,76561198084637047,32,76561198084637047,12127,4000
709,edgar_its_the_popo,48,76561198044591852,99,39800
710,76561198078017141,31,76561198078017141,509,4000
711,riseofnations231,14,76561198149740415,953,105600
712,76561198063572874,76,76561198063572874,309,240
713,DingarooEF,46,76561198082385440,10,240
714,76561198011743390,385,76561198011743390,5,70
715,SuccForCancer,133,76561198086061120,189,1520
716,76561198027043431,73,76561198027043431,41,4000
717,76561198073069235,36,76561198073069235,1477,550
718,76561198065712655,16,76561198065712655,32398,1250
719,JZargo4Pres,137,76561198083018422,686,240
720,ELCHUZZY69,53,76561198079097558,82,3830
721,76561198067506610,0,76561198067506610,0,0
722,117331,67,76561198067341288,150,4000
723,susanoofag,24,76561198076721434,2019,4000
724,76561198073754800,59,76561198073754800,1045,240
725,76561198140431707,19,76561198140431707,62320,4000
726,76561198047866299,140,76561198047866299,2121,4000
727,9618,57,76561198085256194,42,220
728,76561198086225444,37,76561198086225444,32976,4000
729,en-esta-partecita-esta-zacler,87,76561198055340629,13935,4000
730,EnderRay10420,65,76561198084330384,10814,4000
731,Mr_Doge,188,76561198042550234,64,300
732,76561198048256508,0,76561198048256508,0,0
733,En_tion,134,76561198060597665,1310,220
734,76561198069896420,20,76561198069896420,71618,4000
735,76561198047996563,136,76561198047996563,0,10
736,epicsquid,0,76561198045246771,0,0
737,76561198065064285,18,76561198065064285,1558,10500
738,76561198097219763,34,76561198097219763,1,38830
739,76561198170217862,123,76561198170217862,118,3920
740,76561198073082088,56,76561198073082088,10155,4000
741,76561198003183623,0,76561198003183623,0,0
742,76561198061319237,41,76561198061319237,2080,240
743,EternumHD,66,76561198083069898,102861,4000
744,76561198013247974,68,76561198013247974,152,20
745,76561198051572517,14,76561198051572517,114,99900
746,76561198069110140,0,76561198069110140,0,0
747,EVED826,158,76561197971855974,57184,10
748,LordJacques,213,76561197995495679,2333,240
749,76561198064260593,60,76561198064260593,4925,4000
750,exrayted,71,76561198025640189,885,400
751,76561197995939652,127,76561197995939652,19091,4000
752,76561198084719787,49,76561198084719787,148,4000
753,76561198028187926,52,76561198028187926,31261,240
754,76561198095236348,20,76561198095236348,13855,4000
755,76561198095425186,16,76561198095425186,191,550
756,Bu113ts,94,76561198026167657,8102,240
757,76561198015251826,59,76561198015251826,0,17430
758,Letachal,412,76561198076558826,1381,4000
759,76561198052055234,48,76561198052055234,7477,240
760,76561198084582535,144,76561198084582535,0,220
761,76561198084886773,0,76561198084886773,0,0
762,001002130882,3,76561198093532362,0,205790
763,76561198072448228,0,76561198072448228,0,0
764,apples58,13,76561198077530684,107,4000
765,76561198061614069,0,76561198061614069,0,0
766,fgepojkldfhklsdfhphdf,0,76561198045708199,0,0
767,PlainLukekil,237,76561198008267559,0,220
768,rockethaul,82,76561198069687434,48,4700
769,76561198085107826,45,76561198085107826,45,3910
770,76561198047197651,48,76561198047197651,333,300
771,76561198047208774,74,76561198047208774,115667,4000
772,FeatInk,109,76561198069542841,1436,4000
773,Horsefeces,343,76561198055005050,267,10
774,bigprenis,149,76561198057587159,0,3920
775,dahaydos,44,76561198067489488,3179,4000
776,kritzkriegg,99,76561198061099681,56,70
777,76561198028357316,223,76561198028357316,6577,4000
778,76561198045552991,0,76561198045552991,0,0
779,Mrawes0m3,118,76561198077642532,1,300
780,izumireina,53,76561198097629358,0,320
781,76561197978756659,83,76561197978756659,0,10
782,76561198057473311,68,76561198057473311,375,10
783,76561198019498497,0,76561198019498497,0,0
784,76561198068825441,86,76561198068825441,58,240
785,LetsBeOn,116,76561198040463383,23392,240
786,finjinimo,383,76561198014990381,259,3920
787,Sickface123,116,76561198119076330,4319,4000
788,finnz,0,76561198061943031,0,0
789,zfirefly,41,76561198061309553,36,240
790,76561197994996550,303,76561197994996550,21,240
791,76561198074765837,25,76561198074765837,58,4000
792,Takmid,91,76561198074168077,503,240
793,76561198075229095,119,76561198075229095,3106,240
794,Charanchila,45,76561198056920691,1154,400
795,76561198090544844,0,76561198090544844,0,0
796,76561198003855855,142,76561198003855855,4423,4000
797,76561198082157728,282,76561198082157728,299,10
798,76561197964743311,200,76561197964743311,342,220
799,modtech,100,76561198065103192,59957,320
800,76561198097602497,13,76561198097602497,148,4000
801,adderz308,82,76561198111352520,0,220
802,BajanCanidian,59,76561198077894071,5716,240
803,76561198072077473,6,76561198072077473,499,42910
804,Fluphy_,63,76561198097045693,23,220
805,treemasterrace,388,76561198074700953,1727,240
806,76561198073409906,38,76561198073409906,6564,4000
807,Anthonybasso,99,76561198062276678,61,10
808,76561198041329443,110,76561198041329443,376,4000
809,76561198081848896,49,76561198081848896,1306,17390
810,Fordy_104,221,76561198090624518,873,4000
811,76561198124526584,62,76561198124526584,34725,4000
812,76561198044471846,20,76561198044471846,4356,4000
813,FORTHMINGUTH,141,76561198054438881,92,4000
814,76561198083915781,98,76561198083915781,166,13140
815,76561197971090890,155,76561197971090890,2070,220
816,76561198083501834,28,76561198083501834,21,240
817,tyrone266,96,76561198046294932,1426,240
818,jach5270,139,76561198064827371,254,3830
819,76561197995338574,206,76561197995338574,16189,240
820,joshj23,34,76561198051829009,468,220
821,76561198045660485,0,76561198045660485,0,0
822,76561198022095288,93,76561198022095288,36490,40100
823,idsoftwaresquake,158,76561198045365016,312,300
824,FRESHDETH,55,76561198037380797,2319,4000
825,76561198062924967,101,76561198062924967,279,300
826,bradon745,271,76561198051700317,0,3920
827,iConnor_,80,76561198158174732,1494,4000
828,76561197973525528,42,76561197973525528,0,10
829,76561198058965353,100,76561198058965353,255,220
830,dankememesforsweatyteens,86,76561198078514226,934,240
831,76561198068269072,43,76561198068269072,0,70
832,76561198045421572,26,76561198045421572,11969,105600
833,76561197985634755,395,76561197985634755,6387,220
834,76561198067938749,175,76561198067938749,941,4000
835,76561197996644248,36,76561197996644248,32107,240
836,LeBovin,402,76561198057156723,217,220
837,funkysandwich,361,76561197989192658,190,240
838,FW2912,239,76561198066856067,619,220
839,spydude119,124,76561198069911851,19,10
840,76561198057035793,0,76561198057035793,0,0
841,76561198072724653,0,76561198072724653,0,0
842,xKillerInstinct,17,76561198067519316,104,4000
843,galvanicturtles,0,76561198068273885,0,0
844,76561198089131001,121,76561198089131001,276,70
845,Jostler,0,76561197963492052,0,0
846,loominis,21,76561198180580395,6273,4000
847,Gameska94,47,76561198084733327,112,4000
848,tcase42,137,76561198042646609,117,300
849,Garsnaffle,595,76561198006951166,66,240
850,gatorgolfing,164,76561198075042650,446,10
851,76561198060072424,142,76561198060072424,57913,4000
852,76561198065466146,38,76561198065466146,59403,240
853,SGSChief,104,76561198076205641,3900,4000
854,HeavyfromHell,25,76561198189012753,0,15620
855,gfire555,0,76561198081111579,0,0
856,76561198036861500,52,76561198036861500,28,4000
857,76561198073533999,0,76561198073533999,0,0
858,76561198056760638,66,76561198056760638,1260,220
859,Itsdickhead,26,76561198077907790,3772,4000
860,swagbeans,24,76561198062156778,135,4000
861,76561198070652275,34,76561198070652275,11047,240
862,GiBaPEzLife,65,76561198060992054,45015,4000
863,76561198089234698,7,76561198089234698,0,205790
864,76561198079227569,129,76561198079227569,36,240
865,gillinator,212,76561198039771390,1890,4000
866,_GINGY_X3_,86,76561198045218406,884,1900
867,76561198007188526,188,76561198007188526,52,220
868,76561198011894418,40,76561198011894418,764,7940
869,Glenbluey,296,76561198042491778,1858,70
870,cahyaong,0,76561198030912222,0,0
871,76561198055359148,104,76561198055359148,4567,4000
872,76561198028983796,89,76561198028983796,43886,240
873,sunnnnnnnnnnnny,38,76561198013980048,22,70
874,102547508,13,76561198049821209,15282,35450
875,76561198160948073,24,76561198160948073,12,240
876,MANUELTHEGOLDFISH,56,76561198070154803,0,3920
877,76561198053614643,86,76561198053614643,31522,4000
878,76561198024765966,94,76561198024765966,954,220
879,76561198072069909,52,76561198072069909,34856,4000
880,76561198054857692,0,76561198054857692,0,0
881,76561197961702279,89,76561197961702279,0,10
882,interactiveazza,0,76561198018846679,0,0
883,76561198052512374,50,76561198052512374,226,2310
884,76561197991589633,0,76561197991589633,0,0
885,gothamsavior24,149,76561198048416829,416,240
886,76561198025862212,120,76561198025862212,865,3830
887,Govostype0406,94,76561198100270594,50,1510
888,76561198046956473,37,76561198046956473,2181,240
889,GravityI,147,76561198047188446,11072,4000
890,76561198065839605,52,76561198065839605,401,4000
891,76561198076656479,58,76561198076656479,86,240
892,76561198100417292,69,76561198100417292,6,205790
893,greendieno,11,76561198083434257,3432,4000
894,76561198064547831,0,76561198064547831,0,0
895,76561198056015983,70,76561198056015983,67,4000
896,76561198066611105,87,76561198066611105,21731,4000
897,ireallycantwakeup,48,76561198057643488,4834,4000
898,76561198016940185,108,76561198016940185,0,3920
899,greyson_4450,62,76561198087345435,825,240
900,ReapersHunt,98,76561198079235622,102,220
901,GirlzLikeBears,29,76561198091034249,572,240
902,sphix,116,76561197960283419,0,10
903,76561198070892581,51,76561198070892581,60,4540
904,iTz_STEPO,169,76561198044815438,83,220
905,76561198018298198,147,76561198018298198,731,3920
906,mastergamerinfinity,58,76561198085911562,0,4000
907,Spiritedaway1,14,76561198126586606,8,300
908,D3M0N50U15,0,76561198055299219,0,0
909,GungeonRighteer,94,76561198070147922,0,320
910,76561198043824579,137,76561198043824579,1140,240
911,76561198062447997,35,76561198062447997,439,4000
912,yaplapissolar,0,76561198060515502,0,0
913,Haelise,178,76561198044002575,9194,4000
914,76561198047049238,15,76561198047049238,13625,730
915,Haitroid,97,76561198092676631,151,320
916,76561197990616558,81,76561197990616558,330,20
917,Halio99,52,76561198060279348,653,220
918,halofreak61,75,76561198074417910,1840,70
919,HamThePanMan,36,76561198074411996,359,4000
920,76561198043275956,189,76561198043275956,0,1520
921,76561198051902499,58,76561198051902499,93552,4000
922,hand0fcthulhu,157,76561198047259338,2646,4000
923,76561198065866954,68,76561198065866954,731,220
924,76561198020901037,219,76561198020901037,3092,4000
925,supersushi987,76,76561198079554374,0,4000
926,76561198080881484,71,76561198080881484,0,3830
927,redddu,48,76561198085522130,1530,240
928,76561198081776244,70,76561198081776244,444,4000
929,76561198077993857,59,76561198077993857,19075,4000
930,76561198051635761,17,76561198051635761,15546,4000
931,OfficialRagey,30,76561198060530610,3646,4000
932,TittyDestroyer,104,76561198075896315,678,220
